epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext2_capacity,ext2_free,ext2_inodes,ext2_ifree,xfs_capacity,xfs_free,xfs_inodes,xfs_ifree,
12567.108123522,7.399,D,150455039,8458086,95757,332300,2,171593089024,65755693056,104875102208,2457.17,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12572.109028930,5.799,R,150529414,8461817,95805,332470,2,171609866240,65769295872,104874840064,819.05,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
12577.109830833,7.199,R,150604543,8466279,95870,332660,2,171593089024,65755709440,104874840064,2457.21,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12582.110586550,7.999,D,150684076,8470989,95932,332830,2,171593089024,65755721728,104874577920,2457.23,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
12587.111252992,6.399,D,150762861,8474969,95985,333006,2,171593089024,65755729920,104874577920,1638.18,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
12592.111978501,7.199,R,150842154,8479435,96038,333204,2,171609866240,65757319168,104874577920,1638.16,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
12597.112781035,7.599,R,150921685,8484144,96096,333397,2,171593089024,65755750400,104874577920,1638.14,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
12602.113625751,7.599,R,151003690,8488856,96150,333591,2,171610128384,65765904384,104874577920,3276.25,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12607.114448046,7.199,D,151080492,8493319,96209,333788,2,171593089024,65755766784,104874577920,0.00,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
12612.115108369,7.199,R,151160188,8497785,96268,333979,2,171610128384,65757392896,104874577920,819.09,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12617.115974430,6.799,R,151251371,8502107,96329,334185,2,171610128384,65760366592,104874577920,819.06,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
12622.117088029,7.998,D,151322754,8506966,96379,334368,2,171593089024,65755795456,104874577920,4095.09,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12627.118117242,6.799,S,151402034,8511433,96442,334571,2,171593089024,65755807744,104874577920,2457.09,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12632.118868279,6.799,R,151476659,8515408,96493,334756,2,171593089024,65755815936,104874577920,1638.15,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
12637.119869313,6.399,R,151547126,8519378,96547,334942,2,171593089024,65755824128,104874577920,1638.07,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12642.120725109,7.399,D,151626643,8524087,96597,335145,2,171593089024,65755832320,104874577920,1638.12,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12647.121410458,6.999,D,151701516,8528306,96653,335321,2,171593089024,65755844608,104874577920,2457.26,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
12652.122244815,7.199,R,151784950,8532776,96709,335520,2,171593089024,65755848704,104874577920,819.06,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
12657.123049252,7.399,D,151872783,8537495,96763,335726,2,171593089024,65755856896,104874577920,1638.14,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
12662.123868344,7.399,D,151947905,8541956,96819,335924,2,171593089024,65755865088,104874577920,1638.13,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12667.124734011,7.199,R,152031453,8546549,96878,336127,2,171610128384,65763536896,104874577920,3276.23,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12672.125754628,6.799,R,152100699,8550636,96934,336302,2,171610128384,65767374848,104874577920,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12677.126577256,7.199,R,152181511,8555290,96990,336515,2,171610128384,65768140800,104874577920,819.07,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
12682.127347359,7.199,R,152260601,8559569,97045,336721,2,171593089024,65755889664,104874577920,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12687.128222835,6.799,R,152347949,8563816,97108,336936,2,171610128384,65755893760,104874577920,819.06,0.00,241664,221184,32,21,11776000,11575296,8192,8188,
12692.129103279,7.999,D,152423547,8568748,97166,337128,2,171593089024,65755901952,104874577920,1638.11,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
12697.129756631,7.199,R,152502952,8573347,97224,337320,2,171610128384,65765027840,104874577920,1638.19,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
12702.130621427,7.199,R,152588230,8577685,97283,337519,2,171610128384,65764024320,104874577920,819.06,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
12707.131418425,7.999,D,152666013,8582639,97344,337705,2,171593089024,65755934720,104874577920,4095.35,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
12712.132174981,7.399,D,152749684,8587352,97397,337908,2,171593089024,65755938816,104874577920,819.08,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12717.133152195,7.199,D,152837261,8591827,97459,338112,2,171593089024,65755942912,104874577920,3276.16,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
12722.134175614,6.999,R,152911191,8596040,97511,338330,2,171610128384,65769054208,104874577920,819.03,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
12727.135029337,7.399,D,152987486,8600751,97573,338529,2,171593089024,65755967488,104874577920,4095.30,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
12732.135811645,7.399,R,153070909,8605222,97628,338730,2,171593089024,65755975680,104874577920,1638.14,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
12737.136712624,7.199,R,153150297,8609813,97684,338940,2,171610128384,65763643392,104874577920,2457.16,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
12742.137531783,7.199,R,153225606,8614152,97740,339155,2,171610128384,65757216768,104874577920,2457.20,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
12747.138304533,7.399,D,153308958,8618866,97799,339351,2,171593089024,65756012544,104874577920,2457.22,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
12752.139249250,7.399,R,153392381,8623336,97849,339551,2,171593089024,65756016640,104874577920,819.05,0.00,241664,221184,32,21,11776000,11575296,8192,8188,
12757.140158315,7.199,R,153470534,8627799,97900,339754,2,171610128384,65768468480,104874577920,2457.15,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
12762.141217242,6.799,R,153546299,8632017,97976,339946,2,171610128384,65772126208,104874577920,1638.05,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
12767.141982517,6.599,D,153629680,8636248,98029,340169,2,171593089024,65756045312,104874577920,819.07,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
12772.142707549,7.799,R,153705286,8641195,98087,340348,2,171593089024,65756053504,104874577920,1638.16,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12777.143471702,6.399,R,153773715,8644918,98145,340540,2,171610128384,65765793792,104874577920,1638.15,0.00,241664,196608,32,21,11776000,11550720,8192,8188,
12782.144340780,6.199,D,153858410,8648906,98200,340745,2,171593089024,65756065792,104874577920,819.06,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12787.145164359,6.999,D,153916645,8653106,98247,340931,2,171593089024,65756082176,104874577920,3276.26,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12792.146131502,6.799,R,153995684,8657356,98298,341133,2,171610128384,65757614080,104874577920,819.04,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12797.146968274,7.199,R,154079070,8661800,98359,341335,2,171593089024,65756098560,104874577920,2457.19,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
12802.148246890,7.198,R,154154176,8666261,98419,341537,2,171593089024,65756106752,104874577920,1637.98,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12807.149109295,6.999,D,154237588,8670730,98473,341758,2,171593089024,65756106752,104874577920,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12812.150120719,7.399,D,154308537,8675187,98536,341935,2,171593089024,65756119040,104874577920,2457.10,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12817.150999169,6.999,D,154387794,8679653,98590,342129,2,171593089024,65756127232,104874577920,1638.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12822.151772702,6.599,R,154474867,8683642,98657,342337,2,171593089024,65756131328,104874577920,819.07,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
12827.152842119,7.598,R,154546065,8688346,98713,342537,2,171610128384,65756151808,104874577920,4095.12,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
12832.153858359,7.199,R,154623988,8692805,98773,342749,2,171610128384,65767645184,104874577920,819.03,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12837.154615505,6.999,D,154700424,8697271,98831,342970,2,171593089024,65756168192,104874577920,2457.23,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12842.155307904,7.399,S,154784085,8701985,98888,343166,2,171593089024,65756176384,104874577920,1638.17,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12847.156061506,7.399,D,154867498,8706456,98950,343370,2,171593089024,65756188672,104874577920,1638.15,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12852.157137501,7.398,R,154946810,8710974,99016,343555,2,171610128384,65759256576,104874577920,1638.05,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12857.158042372,7.199,D,155026014,8715387,99068,343769,2,171593089024,65756200960,104874577920,819.05,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12862.159031737,7.199,D,155105270,8719853,99118,343995,2,171593089024,65756209152,104874577920,1638.08,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12867.160087455,7.598,R,155189156,8724793,99171,344197,2,171610128384,65771536384,104874577920,2457.08,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12872.161228249,7.198,R,155272345,8729039,99240,344398,2,171593089024,65756229632,104874577920,1638.03,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12877.162126889,7.199,R,155347557,8733610,99294,344609,2,171610128384,65763893248,104874577920,1638.11,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12882.162989200,7.199,R,155424502,8737963,99342,344820,2,171610128384,65764225024,104874577920,2457.18,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
12887.163760602,7.199,R,155501807,8742428,99395,345027,2,171593089024,65756258304,104874577920,1638.15,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12892.164760792,7.199,R,155582123,8746895,99450,345233,2,171610128384,65760591872,104874577920,1638.07,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12897.165520174,6.799,R,155657705,8751111,99505,345411,2,171610128384,65763565568,104874577920,0.00,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
12902.166327388,7.599,R,155741287,8755825,99555,345606,2,171610128384,65763303424,104874577920,1638.14,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
12907.167185853,7.199,R,155831645,8760306,99606,345820,2,171610128384,65757634560,104874577920,1638.12,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12912.168156365,7.399,D,155902490,8765006,99662,346015,2,171593089024,65756299264,104874577920,3276.16,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12917.169023035,6.999,R,155985686,8769268,99721,346216,2,171610128384,65757761536,104874577920,819.06,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
12922.169730801,6.399,R,156056350,8773446,99773,346407,2,171593089024,65756311552,104874577920,1638.17,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12927.170430688,6.799,D,156122647,8777413,99827,346596,2,171593089024,65756327936,104874577920,3276.34,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
12932.171482591,7.398,D,156206307,8782127,99884,346796,2,171593089024,65756340224,104874577920,1638.06,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
12937.172431870,7.399,R,156288857,8786593,99940,347000,2,171610128384,65769725952,104874577920,819.04,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
12942.173501687,7.198,R,156372319,8791063,99992,347205,2,171610128384,65770000384,104874577920,819.02,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
12947.174594572,7.198,R,156448227,8795527,100051,347414,2,171609866240,65765756928,104874577920,819.02,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12952.175763423,7.198,R,156527730,8800236,100106,347623,2,171593089024,65756360704,104874577920,1638.02,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12957.176917806,7.598,D,156606987,8804701,100163,347822,2,171593089024,65756364800,104874315776,819.01,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12962.177770920,7.399,D,156690648,8809417,100217,348028,2,171593089024,65756381184,104874315776,3276.24,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
12967.178459784,7.399,D,156778214,8813893,100270,348235,2,171593089024,65756389376,104874315776,1638.17,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12972.179139526,6.799,R,156850187,8818107,100327,348421,2,171610128384,65756405760,104879296512,1638.18,998469.00,241664,233472,32,22,11776000,11587584,8192,8189,
12977.181814810,7.196,R,156928416,8822761,100391,348620,2,171610128384,65763672064,104879034368,3275.05,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12982.182715185,7.399,D,157007773,8827283,100451,348816,2,171593089024,65751429120,104879034368,1638.11,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12987.183453359,6.999,R,157095313,8831711,100512,349023,2,171610128384,65763688448,104879034368,1638.16,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
12992.184413685,7.599,R,157174524,8836220,100572,349213,2,171610128384,65767931904,104879034368,819.04,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12997.185808595,7.398,D,157250030,8840928,100631,349400,2,171593089024,65751449600,104879034368,1637.94,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13002.186794060,6.599,R,157332336,8844908,100687,349615,2,171610128384,65765781504,104879034368,819.04,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13007.188168043,6.798,R,157399702,8849280,100737,349794,2,171610128384,65762193408,104878772224,4094.88,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13012.189173960,7.199,R,157478975,8853736,100786,349998,2,171610128384,65760673792,104878772224,2457.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13017.189932099,6.799,R,157553710,8857808,100847,350203,2,171593089024,65751498752,104878772224,5733.53,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
13022.190771258,6.799,R,157632748,8862031,100907,350406,2,171593089024,65751506944,104878772224,1638.12,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
13027.191749157,6.799,D,157699319,8866241,100967,350584,2,171593089024,65751523328,104878772224,3276.16,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
13032.192614713,7.199,D,157782765,8870712,101029,350772,2,171593089024,65751531520,104878772224,1638.12,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13037.193423948,6.199,D,157886498,8874720,101087,351005,2,171593089024,65751531520,104878772224,0.00,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13042.194248910,7.799,R,157936749,8879394,101141,351154,2,171610128384,65767776256,104878772224,4914.39,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13047.195381456,7.198,R,158016224,8883863,101199,351367,2,171593089024,65751560192,104878772224,819.01,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
13052.196275644,7.399,D,158095761,8888572,101265,351568,2,171593089024,65751568384,104878772224,1638.11,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13057.197156051,6.999,R,158174799,8892796,101323,351781,2,171593089024,65751580672,104878772224,2457.17,0.00,241664,196608,32,21,11776000,11550720,8192,8188,
13062.198008081,7.399,D,158258495,8897511,101387,351962,2,171593089024,65751592960,104878772224,2457.18,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13067.199118270,7.798,D,158338024,8902220,101449,352137,2,171593089024,65751601152,104878772224,1638.04,0.00,241664,217088,32,20,11776000,11575296,8192,8187,
13072.200005701,7.199,R,158421469,8906691,101509,352344,2,171593089024,65751609344,104878772224,1638.11,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
13077.200971346,7.399,D,158505155,8911406,101562,352551,2,171593089024,65751621632,104878772224,2457.13,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13082.201944691,6.999,R,158584433,8915871,101624,352749,2,171610128384,65766948864,104878772224,2457.12,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13087.202760787,7.199,S,158659563,8920335,101686,352945,2,171593089024,65751646208,104878772224,2457.20,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13092.203516631,6.799,R,158735773,8924311,101737,353122,2,171610128384,65758007296,104878772224,1638.15,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13097.204537402,6.799,R,158817510,8928658,101797,353330,2,171610128384,65759313920,104878772224,819.03,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13102.205406893,7.399,D,158888612,8933237,101855,353532,2,171593089024,65751670784,104878772224,2457.17,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13107.206330957,7.399,R,158974266,8937709,101910,353726,2,171610128384,65760600064,104878772224,1638.10,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13112.207219454,7.199,R,159051353,8942175,101968,353923,2,171593089024,65751691264,104878772224,2457.16,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
13117.208345719,7.198,D,159126481,8946637,102027,354128,2,171593191424,65751711744,104878772224,2457.05,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
13122.209247315,7.199,R,159209922,8951108,102088,354325,2,171593191424,65751719936,104878772224,1638.10,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
13127.210136599,6.399,R,159280643,8955321,102146,354510,2,171593191424,65751728128,104878510080,1638.11,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
13132.210784983,7.199,D,159359674,8959544,102208,354711,2,171593191424,65751736320,104878510080,1638.19,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13137.211708837,6.799,D,159430404,8963757,102261,354888,2,171593191424,65751744512,104878510080,1638.10,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13142.212917215,6.398,D,159505036,8967732,102312,355086,2,171593191424,65751752704,104878510080,1638.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13147.213735130,7.199,R,159588417,8972200,102372,355272,2,171610230784,65768525824,104878510080,2457.20,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13152.214596717,7.199,R,159673649,8976675,102431,355466,2,171610230784,65758797824,104878510080,819.06,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13157.215369840,7.599,D,159751453,8981385,102479,355661,2,171593191424,65751785472,104878510080,3276.29,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
13162.216280582,7.599,R,159830968,8986096,102537,355849,2,171610230784,65768693760,104878510080,3276.20,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13167.217532802,7.198,D,159910512,8990804,102598,356054,2,171593191424,65751805952,104878510080,818.99,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13172.218217771,6.799,R,159989304,8994783,102653,356240,2,171593191424,65751810048,104878510080,819.09,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13177.218816017,7.599,R,160066602,8999490,102705,356436,2,171610230784,65759666176,104878510080,3276.41,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13182.219691434,7.199,R,160151574,9003962,102770,356638,2,171610230784,65765896192,104878510080,2457.17,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13187.221033581,7.398,D,160235981,9008680,102830,356833,2,171593191424,65751846912,104878510080,1637.96,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13192.221898730,7.399,D,160306947,9013136,102892,357024,2,171593191424,65751859200,104878510080,1638.12,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13197.223056277,7.198,R,160387907,9017604,102959,357224,2,171610230784,65758629888,104878510080,2457.03,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13202.224125849,7.598,R,160470769,9022318,103021,357409,2,171610230784,65755258880,104878510080,1638.05,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13207.225431763,7.198,R,160550382,9026785,103078,357615,2,171610230784,65756622848,104878510080,2456.96,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
13212.226528769,6.799,R,160632408,9031014,103145,357825,2,171610230784,65751900160,104878510080,1638.04,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13217.227562370,7.199,R,160710729,9035473,103199,358024,2,171610230784,65764880384,104878510080,819.03,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
13222.228257656,6.799,R,160778794,9039686,103255,358202,2,171610230784,65754075136,104878510080,1638.17,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
13227.229307255,7.198,R,160862635,9044158,103309,358415,2,171610230784,65755709440,104878510080,2457.08,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13232.230106408,6.799,R,160940969,9048623,103371,358631,2,171593191424,65751932928,104878510080,1638.14,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
13237.231133049,7.598,D,161016091,9053083,103425,358832,2,171593191424,65751937024,104878510080,819.03,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13242.232251692,6.798,R,161111852,9057428,103489,359049,2,171610230784,65758064640,104878510080,819.02,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
13247.233507992,7.998,D,161183216,9062268,103539,359238,2,171593191424,65751953408,104878510080,2456.98,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
13252.234120341,6.399,R,161253937,9066482,103587,359432,2,171593191424,65751965696,104878510080,2457.30,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
13257.234924444,7.199,D,161333215,9070948,103640,359637,2,171593191424,65751973888,104878510080,1638.14,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13262.235751069,7.599,R,161416667,9075420,103702,359830,2,171593191424,65751986176,104878510080,2457.19,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13267.236779241,6.999,D,161500105,9079889,103769,360030,2,171593191424,65751986176,104878510080,0.00,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13272.237605579,7.399,R,161575346,9084462,103831,360212,2,171610230784,65759588352,104878510080,2457.19,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
13277.238735762,6.399,R,161649863,9088325,103882,360398,2,171593191424,65752006656,104878510080,819.01,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13282.239550973,7.599,D,161729400,9093035,103940,360592,2,171593191424,65752018944,104878510080,2457.20,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
13287.240444688,7.199,R,161814127,9097507,103999,360802,2,171610230784,65757298688,104878510080,1638.11,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13292.241423506,6.999,D,161883802,9101963,104051,360984,2,171593191424,65752039424,104878510080,2457.12,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
13297.242176086,7.199,D,161963082,9106429,104106,361179,2,171593191424,65752047616,104878510080,1638.15,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
13302.243075136,6.999,R,162054587,9110667,104162,361391,2,171593191424,65752055808,104878510080,1638.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13307.243757191,7.599,S,162130207,9115615,104220,361581,2,171593191424,65752068096,104878510080,2457.26,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
13312.244351203,7.199,D,162205083,9119832,104280,361785,2,171593191424,65752072192,104878510080,819.10,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13317.244932207,7.199,R,162286311,9124300,104343,361987,2,171610230784,65759924224,104878510080,2457.31,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13322.245784294,7.599,D,162363902,9129008,104402,362180,2,171593191424,65752092672,104878510080,1638.12,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
13327.246676087,7.199,R,162447441,9133584,104462,362369,2,171610230784,65758224384,104878510080,1638.11,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
13332.247369281,7.199,R,162530936,9138111,104519,362573,2,171610230784,65762832384,104878510080,2457.26,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13337.248345584,6.999,D,162601745,9142408,104573,362775,2,171593191424,65752125440,104878510080,2457.12,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
13342.249550072,6.199,D,162676122,9146139,104628,362974,2,171593191424,65752129536,104878247936,819.00,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
13347.250417394,7.599,R,162756507,9150850,104686,363167,2,171610230784,65755521024,104878247936,2457.17,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
13352.251419172,7.199,R,162847411,9155329,104749,363367,2,171593191424,65752145920,104878247936,819.04,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
13357.252430834,6.799,R,162914179,9159740,104804,363538,2,171610230784,65765953536,104878247936,4095.17,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13362.253179030,6.399,R,162988849,9163744,104855,363722,2,171610230784,65767489536,104878247936,819.08,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13367.254754440,7.198,S,163064000,9168219,104919,363915,2,171593191424,65752186880,104878247936,2456.83,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13372.255799427,7.598,R,163143300,9172704,104976,364110,2,171610230784,65752199168,104878247936,2457.09,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13377.256613250,6.999,D,163222562,9177151,105034,364325,2,171593191424,65752203264,104878247936,819.07,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13382.257634420,6.999,R,163297549,9181478,105091,364525,2,171610230784,65758339072,104878247936,2457.10,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13387.258297995,7.599,D,163376971,9186078,105150,364714,2,171593191424,65752219648,104878247936,819.09,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13392.259122623,6.999,D,163456259,9190544,105210,364915,2,171593191424,65752227840,104878247936,1638.13,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
13397.260428081,7.398,D,163535551,9195011,105268,365109,2,171593191424,65752240128,104878247936,2456.96,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13402.261280346,7.199,R,163626635,9199488,105335,365303,2,171610230784,65766440960,104878247936,1638.12,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
13407.262465225,6.798,R,163693919,9203738,105382,365497,2,171610230784,65753784320,104877985792,1638.01,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
13412.263550913,7.198,R,163773413,9208409,105441,365701,2,171593191424,65752264704,104877985792,1638.04,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
13417.264547645,7.598,R,163856856,9212881,105497,365893,2,171593191424,65752276992,104877985792,2457.11,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
13422.265541632,6.799,D,163927578,9217094,105556,366073,2,171593191424,65752285184,104877985792,1638.07,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13427.266422783,7.599,D,164015424,9221811,105620,366263,2,171593191424,65752285184,104877985792,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
13432.267145827,7.199,R,164107202,9226309,105680,366468,2,171610230784,65752289280,104877985792,819.08,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
13437.267933628,7.199,S,164174248,9230985,105746,366661,2,171593191424,65752297472,104877985792,1638.14,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
13442.268930287,7.199,S,164253532,9235450,105809,366864,2,171593191424,65752301568,104877985792,819.04,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
13447.269656726,7.599,D,164336973,9239921,105867,367068,2,171593191424,65752313856,104877985792,1638.16,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
13452.270637648,7.199,S,164416505,9244630,105927,367269,2,171593191424,65752322048,104877723648,1638.08,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
