epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext4_capacity,ext4_free,ext4_inodes,ext4_ifree,xfs_capacity,xfs_free,xfs_inodes,xfs_ifree,
11251.997705028,6.599,S,166378422,9322444,105576,345276,2,171593187328,65882611712,104774688768,1638.13,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11256.998609277,7.999,R,166444722,9327136,105633,345441,2,171610226688,65896415232,104774688768,3276.21,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11261.999818999,7.198,R,166524948,9331781,105701,345637,2,171610226688,65893355520,104774688768,1638.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11267.000823868,6.399,S,166603813,9335829,105764,345855,2,171593187328,65882644480,104774688768,1638.07,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
11272.001587367,7.199,R,166677825,9340042,105825,346055,2,171610226688,65896030208,104774688768,819.07,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11277.002649075,7.198,D,166749656,9344502,105884,346261,2,171593187328,65882656768,104774688768,1638.05,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11282.003337182,6.799,R,166833042,9348932,105945,346468,2,171610226688,65896378368,104774688768,1638.17,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
11287.004256789,7.599,R,166908755,9353435,106007,346658,2,171610226688,65884835840,104774688768,1638.10,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
11292.005059772,6.799,D,166987492,9357900,106061,346870,2,171593187328,65882685440,104774688768,1638.14,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
11297.006009401,7.599,D,167066776,9362367,106121,347062,2,171593187328,65882697728,104774688768,2457.13,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
11302.006837081,7.199,S,167150460,9367082,106182,347257,2,171593187328,65882710016,104774688768,2457.19,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11307.007905448,7.198,R,167225335,9371300,106247,347458,2,171593187328,65882718208,104774688768,1638.05,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
11312.008911756,6.799,D,167300213,9375519,106309,347669,2,171593187328,65882730496,104774688768,2457.11,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11317.009855300,6.999,D,167379489,9379984,106362,347875,2,171593187328,65882734592,104774688768,819.05,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11322.010851609,7.399,R,167463958,9384457,106421,348073,2,171610226688,65886937088,104774688768,2457.11,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11327.011572574,7.599,D,167542454,9389166,106468,348275,2,171593187328,65882759168,104774688768,2457.25,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11332.012402151,6.399,R,167617073,9393141,106534,348446,2,171593187328,65882767360,104774688768,1638.13,0.00,241664,184320,32,21,11776000,11542528,8192,8188,
11337.013232775,6.999,D,167692195,9397603,106591,348653,2,171593187328,65882779648,104774688768,2457.19,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11342.014408373,7.398,R,167773678,9402070,106645,348853,2,171610226688,65891844096,104774688768,1638.01,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
11347.015316629,7.199,R,167859208,9406698,106701,349061,2,171610226688,65891983360,104774688768,1638.10,0.00,241664,221184,32,21,11776000,11575296,8192,8188,
11352.016839791,7.598,R,167942836,9411357,106752,349256,2,171610226688,65888866304,104774688768,3275.80,0.00,241664,204800,32,21,11776000,11558912,8192,8188,
11357.017469981,7.599,D,168018106,9415965,106808,349442,2,171593187328,65882820608,104774688768,1638.19,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11362.018491239,6.799,D,168097127,9420188,106858,349628,2,171593187328,65882828800,104774688768,1638.07,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11367.019419518,6.799,R,168171991,9424407,106918,349840,2,171593187328,65882841088,104774688768,2457.14,0.00,241664,204800,32,21,11776000,11558912,8192,8188,
11372.020682775,7.198,R,168250091,9428871,106976,350044,2,171610226688,65895022592,104774688768,3275.97,0.00,241664,196608,32,21,11776000,11550720,8192,8188,
11377.021743686,7.198,R,168335407,9433346,107032,350249,2,171610226688,65885704192,104774688768,819.03,0.00,241664,221184,32,21,11776000,11575296,8192,8188,
11382.022422318,7.199,D,168405654,9437803,107091,350444,2,171593187328,65882882048,104774688768,3276.36,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11387.023311863,7.199,R,168493415,9442449,107148,350646,2,171610226688,65893601280,104774688768,0.00,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11392.024255427,7.199,S,168572763,9446986,107198,350856,2,171593187328,65882890240,104774688768,1638.09,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11397.025182882,6.599,D,168639063,9450951,107244,351038,2,171593187328,65882898432,104774688768,1638.10,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11402.026187922,7.199,D,168722482,9455423,107301,351242,2,171593187328,65882910720,104774688768,2457.11,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11407.027213138,7.398,D,168801749,9459889,107364,351434,2,171593187328,65882918912,104774688768,1638.06,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
11412.028201360,7.199,R,168881151,9464493,107433,351615,2,171610226688,65892106240,104774688768,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11417.028963982,7.399,D,168960529,9469064,107483,351818,2,171593187328,65882935296,104774688768,3276.30,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
11422.029840588,6.999,R,169039689,9473431,107535,352027,2,171610226688,65892130816,104774688768,1638.11,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
11427.030834253,7.199,S,169123216,9478002,107589,352238,2,171593187328,65882955776,104774688768,2457.11,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11432.031755439,7.599,D,169198329,9482464,107646,352442,2,171593187328,65882968064,104774688768,2457.15,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11437.032649690,7.199,R,169277690,9486931,107703,352641,2,171610226688,65883381760,104774688768,1638.11,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
11442.033150944,7.199,S,169365414,9491650,107771,352846,2,171593187328,65882988544,104774688768,2457.35,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11447.033873332,7.599,R,169440520,9496111,107826,353037,2,171593187328,65882996736,104774688768,1638.16,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
11452.034445739,6.999,D,169532249,9500593,107891,353234,2,171593187328,65883009024,104774688768,2457.32,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11457.035666554,7.398,R,169607363,9505055,107953,353419,2,171593187328,65883021312,104774688768,2457.00,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11462.036685614,7.199,D,169682474,9509516,108006,353625,2,171593187328,65883029504,104774688768,3276.13,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
11467.037805163,6.998,D,169765887,9513987,108059,353830,2,171593187328,65883037696,104774688768,1638.03,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11472.038927356,6.798,D,169836587,9518201,108101,354010,2,171593187328,65883049984,104774688768,2457.05,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11477.039894117,7.399,R,169916038,9522859,108155,354205,2,171610226688,65895309312,104774688768,1638.08,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11482.040870265,7.599,D,169995364,9527377,108208,354397,2,171593187328,65883070464,104774688768,2457.12,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11487.041885499,6.799,R,170074377,9531601,108266,354579,2,171593187328,65883082752,104774688768,2457.10,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11492.042942185,6.799,R,170149479,9536061,108326,354788,2,171593187328,65883086848,104774688768,819.03,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11497.044138692,7.398,D,170228737,9540529,108387,354989,2,171593187328,65883103232,104774688768,3276.02,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11502.045198952,6.999,D,170303595,9544746,108434,355181,2,171593187328,65883107328,104774688768,819.03,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11507.046198151,6.599,D,170378453,9548964,108499,355369,2,171593187328,65883115520,104774688768,1638.07,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11512.047175651,6.999,R,170457467,9553187,108559,355577,2,171593187328,65883123712,104774688768,1638.08,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11517.048290815,7.198,R,170542938,9557660,108615,355789,2,171610226688,65891516416,104774688768,2457.05,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11522.049225839,7.399,D,170620393,9562367,108671,355987,2,171593187328,65883140096,104774688768,819.05,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11527.050186881,7.399,S,170704057,9567082,108730,356189,2,171593187328,65883152384,104774688768,2457.13,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11532.050829363,7.199,R,170779764,9571302,108793,356379,2,171610226688,65886543872,104774688768,2457.28,0.00,241664,188416,32,21,11776000,11542528,8192,8188,
11537.051958302,7.198,R,170857051,9575762,108850,356569,2,171610226688,65895604224,104774688768,819.02,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
11542.052832352,6.599,D,170937175,9579989,108906,356756,2,171593187328,65883176960,104774688768,1638.11,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11547.053718131,7.399,R,171008149,9584448,108965,356954,2,171610226688,65883197440,104774688768,3276.22,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11552.054621965,7.999,R,171096764,9589410,109022,357145,2,171610226688,65885503488,104774688768,1638.10,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11557.055788611,7.398,D,171179856,9594122,109079,357342,2,171593187328,65883209728,104774688768,819.01,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11562.056982837,6.998,R,171258864,9598345,109138,357544,2,171593187328,65883217920,104774688768,1638.01,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11567.058130025,7.198,R,171334319,9602808,109189,357750,2,171610226688,65884581888,104774688768,2457.04,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11572.059121054,6.799,R,171417375,9607278,109240,357962,2,171593187328,65883238400,104774688768,1638.08,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11577.060400138,6.798,D,171487827,9611248,109289,358144,2,171593187328,65883246592,104774688768,1637.98,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11582.061355916,6.799,S,171562930,9615711,109342,358353,2,171593187328,65883262976,104774688768,3276.17,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11587.062353580,7.199,R,171641939,9619934,109409,358554,2,171593187328,65883271168,104774688768,1638.07,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11592.063282109,7.599,R,171723715,9624645,109476,358744,2,171610226688,65892474880,104774688768,2457.14,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11597.064126755,7.199,D,171804857,9629117,109540,358949,2,171593187328,65883299840,104774688768,3276.25,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11602.064932600,7.399,D,171884362,9633827,109604,359148,2,171593187328,65883312128,104774426624,2457.20,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11607.065869874,6.999,R,171963479,9638160,109670,359350,2,171610226688,65889447936,104774426624,2457.14,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11612.066701995,7.199,R,172040267,9642514,109725,359543,2,171610226688,65890635776,104774426624,2457.19,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11617.067705923,7.199,R,172118547,9646981,109783,359751,2,171610226688,65886593024,104774426624,2457.11,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11622.068835665,6.798,R,172205084,9651250,109848,359967,2,171610226688,65884880896,104774426624,819.01,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11627.069864132,7.998,R,172283109,9656162,109898,360164,2,171610226688,65893371904,104774426624,3276.13,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11632.070679926,7.199,R,172364055,9660630,109954,360368,2,171593187328,65883369472,104774426624,0.00,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
11637.071577681,7.599,R,172443562,9665341,110007,360575,2,171593187328,65883389952,104774164480,3276.21,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11642.072534046,6.799,D,172518415,9669559,110050,360767,2,171593187328,65883398144,104774164480,1638.09,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
11647.073943715,6.398,R,172600838,9673539,110100,360965,2,171610226688,65898405888,104774164480,818.97,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11652.074785430,7.599,R,172673357,9678246,110151,361160,2,171610226688,65886801920,104774164480,4095.31,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11657.075441966,7.599,R,172757433,9682961,110218,361352,2,171610226688,65888436224,104774164480,2457.28,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11662.076242194,7.199,D,172839597,9687431,110276,361554,2,171593187328,65883443200,104774164480,1638.14,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11667.077097904,5.999,D,172918110,9691168,110327,361735,2,171593187328,65883451392,104774164480,1638.12,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11672.077823458,7.199,R,172982603,9695617,110387,361918,2,171610226688,65891037184,104774164480,3276.32,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11677.078776109,6.799,R,173059886,9699970,110449,362123,2,171610226688,65891131392,104774164480,1638.09,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11682.079588900,7.199,R,173143167,9704310,110519,362323,2,171593187328,65883484160,104773902336,1638.13,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11687.080525993,7.199,D,173222424,9708777,110577,362530,2,171593187328,65883496448,104773902336,2457.14,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11692.081520506,6.999,D,173297526,9713239,110623,362721,2,171593187328,65883508736,104773902336,2457.11,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11697.082608021,6.998,R,173372493,9717572,110684,362925,2,171610226688,65891110912,104773902336,3276.09,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
11702.083433144,6.999,D,173451636,9721924,110745,363140,2,171593187328,65883529216,104773902336,819.06,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
11707.084394057,6.599,R,173522086,9725894,110798,363326,2,171593187328,65883537408,104773902336,1638.09,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11712.086083016,7.198,R,173601507,9730526,110857,363524,2,171610226688,65894199296,104773902336,2456.77,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11717.087161862,7.598,R,173689158,9735081,110909,363728,2,171593187328,65883561984,104773902336,2457.07,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11722.087911746,7.999,D,173768911,9740033,110962,363925,2,171593187328,65883574272,104773640192,1638.15,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11727.088765200,6.999,D,173848168,9744500,111021,364121,2,171593187328,65883586560,104773640192,2457.18,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11732.089615276,7.399,R,173931579,9748971,111083,364322,2,171593187328,65883594752,104773640192,1638.12,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11737.090640164,7.598,D,174015238,9753685,111132,364536,2,171593187328,65883602944,104773640192,1638.06,0.00,241664,184320,32,21,11776000,11538432,8192,8188,
11742.091417078,6.799,D,174098649,9758156,111192,364749,2,171593187328,65883611136,104773640192,1638.15,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11747.092132225,6.799,S,174181812,9762384,111256,364958,2,171593187328,65883619328,104773640192,1638.17,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11752.092808102,6.799,R,174273051,9766393,111324,365170,2,171610226688,65883623424,104773640192,1638.18,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11757.093524303,7.999,R,174327966,9771407,111375,365328,2,171610226688,65882144768,104781258752,5733.58,1526770.12,241664,159744,32,20,11776000,11522048,8192,8187,
11762.097607521,7.194,R,174407407,9776016,111434,365513,2,171593187328,65876029440,104781258752,1637.06,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11767.098945525,7.398,D,174486701,9780482,111487,365722,2,171593187328,65876037632,104781258752,1637.96,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11772.099982696,6.999,R,174574152,9784812,111545,365934,2,171610226688,65882173440,104781258752,2457.09,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11777.100942554,7.998,R,174650018,9789664,111601,366122,2,171610226688,65877409792,104781258752,1638.09,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11782.101629683,7.199,R,174729092,9794131,111662,366315,2,171610226688,65876475904,104781258752,2457.26,0.00,241664,196608,32,20,11776000,11554816,8192,8187,
11787.102781378,6.798,D,174808025,9798353,111725,366494,2,171593187328,65876078592,104781258752,1638.02,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11792.103822059,6.799,D,174891225,9802581,111790,366694,2,171593187328,65876086784,104781258752,1638.06,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11797.104695936,6.799,R,174957794,9806790,111852,366865,2,171593187328,65876099072,104781258752,2457.17,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
11802.105509976,7.199,R,175045642,9811510,111920,367055,2,171593187328,65876115456,104781258752,2457.20,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11807.106251440,7.799,D,175121028,9816215,111977,367234,2,171593187328,65876127744,104781258752,2457.24,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11812.107335137,7.398,D,175204476,9820687,112035,367425,2,171593187328,65876140032,104781258752,2457.07,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11817.108233084,7.199,R,175284501,9825154,112090,367618,2,171610226688,65879121920,104781258752,1638.11,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11822.109024342,7.599,R,175363320,9829864,112141,367821,2,171610226688,65876160512,104781258752,2457.21,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11827.109643055,6.999,D,175442587,9834329,112202,368020,2,171593187328,65876168704,104781258752,1638.20,0.00,241664,204800,32,20,11776000,11563008,8192,8187,
11832.110598395,6.599,D,175513067,9838299,112256,368212,2,171593187328,65876176896,104781258752,1638.09,0.00,241664,200704,32,21,11776000,11554816,8192,8188,
11837.111535378,7.199,R,175592466,9842767,112320,368387,2,171610226688,65876594688,104781258752,2457.14,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11842.112244442,7.199,R,175680105,9847375,112384,368576,2,171610226688,65885384704,104781258752,1638.17,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
11847.113274225,7.199,R,175752396,9851699,112443,368768,2,171610226688,65882017792,104781258752,1638.06,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11852.114192298,6.799,S,175834400,9856170,112500,368982,2,171593187328,65876217856,104781258752,2457.15,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11857.115009589,7.799,D,175913931,9860880,112554,369174,2,171593187328,65876230144,104781258752,2457.20,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11862.116066560,6.799,D,175988818,9865099,112597,369366,2,171593187328,65876242432,104781258752,2457.08,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
11867.116881589,6.999,R,176068108,9869565,112657,369561,2,171593187328,65876250624,104781258752,1638.13,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11872.117473807,5.999,R,176146437,9873096,112721,369751,2,171610226688,65877782528,104781258752,819.10,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11877.118193629,7.199,R,176212435,9877506,112770,369918,2,171610226688,65890054144,104781258752,2457.25,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11882.118955398,6.799,S,176288349,9881970,112842,370116,2,171593187328,65876271104,104781258752,819.08,0.00,241664,217088,32,20,11776000,11575296,8192,8187,
11887.119676904,6.799,D,176383764,9885969,112905,370325,2,171593187328,65876275200,104781258752,819.08,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11892.120331168,7.799,D,176446930,9890904,112962,370500,2,171593187328,65876299776,104781258752,4095.46,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11897.121220201,6.999,R,176526094,9895259,113016,370714,2,171610226688,65883897856,104781258752,2457.16,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
11902.122107752,7.399,D,176605504,9899837,113080,370908,2,171593187328,65876320256,104781258752,1638.11,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
11907.122928951,6.999,R,176683270,9904057,113146,371111,2,171610226688,65888092160,104780996608,2457.20,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
11912.123990334,7.598,D,176764096,9908771,113213,371295,2,171593187328,65876344832,104780996608,2457.08,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11917.124554264,6.999,D,176851699,9913246,113279,371491,2,171593187328,65876348928,104780996608,819.11,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11922.125251375,7.599,D,176927078,9917950,113332,371682,2,171593187328,65876357120,104780996608,1638.17,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
11927.126060074,7.399,R,177010518,9922423,113386,371876,2,171593187328,65876373504,104780996608,3276.27,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11932.126813960,7.599,R,177094211,9927137,113453,372063,2,171593187328,65876381696,104780996608,1638.15,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11937.127541718,7.199,D,177173497,9931604,113512,372262,2,171593187328,65876393984,104780996608,2457.24,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11942.128450564,7.399,D,177257191,9936319,113583,372452,2,171593187328,65876406272,104780996608,2457.15,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11947.129805547,7.198,D,177332317,9940780,113640,372658,2,171593187328,65876414464,104780996608,1637.96,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11952.130851902,7.398,D,177411602,9945247,113699,372854,2,171593187328,65876426752,104780996608,2457.09,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11957.131776676,6.999,D,177490882,9949711,113765,373060,2,171593187328,65876426752,104780996608,0.00,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11962.132468882,6.999,S,177570173,9954177,113829,373254,2,171593187328,65876434944,104780996608,1638.17,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
11967.133476317,7.199,R,177653367,9958405,113888,373453,2,171593187328,65876443136,104780996608,1638.07,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11972.134624782,7.198,R,177731527,9962868,113937,373665,2,171610226688,65888890880,104780996608,2457.04,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11977.135775203,7.198,R,177805521,9967330,113997,373849,2,171610226688,65884176384,104780996608,2457.03,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
11982.137084290,6.798,D,177895116,9971567,114060,374063,2,171593187328,65876480000,104780996608,1637.97,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
11987.137956550,7.599,R,177970505,9976273,114129,374245,2,171593187328,65876496384,104780996608,3276.23,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11992.139015659,7.598,R,178050645,9980984,114180,374458,2,171610226688,65878941696,104780996608,2457.08,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
11997.140029096,7.598,R,178131432,9985694,114243,374649,2,171610226688,65884090368,104780996608,2457.10,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12002.140607635,7.399,D,178213261,9990409,114310,374841,2,171593187328,65876537344,104780996608,3276.42,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12007.141103667,6.599,S,178288141,9994627,114358,375021,2,171593187328,65876545536,104780996608,1638.24,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12012.141654909,7.199,S,178375729,9999102,114405,375238,2,171593187328,65876549632,104780996608,819.11,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12017.142251769,7.599,D,178450862,10003564,114458,375440,2,171593187328,65876561920,104780996608,2457.31,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12022.143214662,6.799,R,178525878,10007923,114504,375624,2,171610226688,65885765632,104780996608,3276.17,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12027.144136024,7.599,D,178609431,10012499,114556,375816,2,171593187328,65876590592,104780996608,2457.15,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12032.145202635,7.198,R,178688959,10017208,114624,376005,2,171593187328,65876598784,104780996608,1638.05,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12037.145997863,7.199,D,178763834,10021425,114688,376195,2,171593187328,65876602880,104780996608,819.07,0.00,241664,208896,32,21,11776000,11563008,8192,8188,
12042.147047893,7.198,R,178847354,10025975,114751,376388,2,171610226688,65881206784,104780996608,2457.08,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12047.147902107,6.799,D,178930721,10030368,114806,376605,2,171593187328,65876623360,104780996608,1638.12,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12052.148575795,7.199,R,179013914,10034596,114867,376804,2,171609964544,65893126144,104780996608,1638.18,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12057.149534371,7.998,R,179085933,10039541,114920,376993,2,171610226688,65878814720,104780996608,3276.17,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12062.150178953,5.999,R,179159291,10043268,114970,377162,2,171610226688,65891663872,104780996608,1638.19,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
12067.151261975,7.598,R,179239545,10048224,115028,377351,2,171593187328,65876668416,104780996608,1638.05,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12072.152213018,6.999,D,179314429,10052443,115081,377540,2,171593187328,65876680704,104780996608,2457.13,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
12077.153184743,6.999,R,179393530,10056732,115142,377738,2,171610226688,65881276416,104780996608,819.04,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12082.154067528,6.399,R,179464187,10060879,115197,377923,2,171593187328,65876697088,104780996608,2457.17,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12087.155353681,7.598,R,179547772,10065491,115262,378117,2,171610226688,65885892608,104780996608,1637.98,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12092.156151989,6.799,S,179635222,10069825,115334,378328,2,171593187328,65876709376,104780996608,819.07,0.00,241664,229376,32,21,11776000,11587584,8192,8188,
12097.156804617,7.599,R,179708694,10074283,115397,378514,2,171610226688,65886859264,104780996608,2457.28,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12102.157306122,7.199,R,179789643,10078753,115456,378715,2,171593187328,65876729856,104780996608,1638.24,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12107.158087834,6.799,R,179868927,10083219,115521,378913,2,171593187328,65876738048,104780996608,1638.14,0.00,241664,233472,32,22,11776000,11587584,8192,8189,
12112.158888300,7.999,D,179944306,10087926,115571,379104,2,171593187328,65876758528,104780996608,4095.34,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12117.159639630,7.199,D,180023587,10092391,115630,379298,2,171593187328,65876762624,104780996608,819.08,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
12122.160718734,6.399,R,180098235,10096385,115692,379507,2,171610226688,65876770816,104780996608,1638.05,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12127.161526905,6.799,D,180168937,10100580,115745,379692,2,171593187328,65876783104,104780996608,2457.20,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
12132.162637595,6.798,D,180243822,10104798,115800,379881,2,171593187328,65876791296,104780996608,1638.04,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
