epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext2_capacity,ext2_free,ext2_inodes,ext2_ifree,ext4_capacity,ext4_free,ext4_inodes,ext4_ifree,
10802.120016401,66.392,S,192159350,11636803,148567,459424,2,24869629952,23849218048,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10807.120547365,61.194,S,192252376,11642464,148644,459626,2,24869629952,23849222144,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10812.121260400,62.791,S,192348402,11648278,148722,459834,2,24869629952,23849222144,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10817.121900176,64.392,R,192445680,11654198,148789,460043,2,24871989248,23851524096,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10822.122473411,47.595,S,192519215,11658643,148849,460264,2,24869629952,23849226240,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10827.123200171,53.592,S,192600116,11663596,148918,460474,2,24869629952,23849230336,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
10832.124004543,49.992,R,192675509,11668184,148989,460687,2,24869629952,23849230336,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10837.128355399,48.558,R,192749115,11672693,149052,460912,2,24869629952,23849234432,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10842.128906043,60.993,R,192843244,11678332,149130,461123,2,24869629952,23849234432,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10847.129563664,70.791,S,192950326,11684908,149190,461330,2,24869629952,23849238528,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10852.132446334,67.561,D,193053042,11691129,149261,461524,2,24869629952,23849238528,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10857.132983505,67.193,R,193154045,11697335,149327,461729,2,24869629952,23849242624,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10862.133645894,65.191,R,193254314,11703399,149395,461950,2,24871989248,23850770432,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
10867.134322477,55.193,S,193338804,11708519,149467,462164,2,24869629952,23849246720,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
10872.134960601,67.191,R,193439770,11714693,149529,462374,2,24869629952,23849246720,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10877.135706577,68.790,R,193544370,11721058,149611,462579,2,24871989248,23849250816,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
10882.136177682,67.594,R,193647109,11727321,149685,462789,2,24871989248,23849250816,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10887.136725297,65.593,R,193746828,11733396,149760,463000,2,24871989248,23849254912,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
10892.137220831,65.194,D,193846487,11739414,149830,463223,2,24869629952,23849254912,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10897.137930091,67.590,S,193948706,11745694,149895,463438,2,24869629952,23849259008,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10902.138456753,65.993,S,194050168,11751809,149969,463642,2,24869629952,23849263104,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10907.138980290,56.794,D,194134755,11757016,150039,463855,2,24869629952,23849263104,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10912.139570482,48.794,R,194209502,11761535,150105,464073,2,24869629952,23849263104,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10917.140180116,46.394,S,194281210,11765869,150172,464282,2,24869629952,23849267200,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10922.140836397,49.593,S,194356602,11770457,150242,464505,2,24869629952,23849267200,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10927.141614676,52.792,S,194436858,11775341,150317,464707,2,24869629952,23849271296,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10932.142307243,49.193,R,194512748,11779870,150386,464917,2,24869629952,23849271296,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
10937.143012799,49.193,R,194585834,11784422,150455,465128,2,24871989248,23849271296,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
10942.143717667,51.193,R,194663075,11789140,150521,465348,2,24871989248,23849275392,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
10947.144419509,59.592,R,194754274,11794687,150579,465564,2,24869629952,23849275392,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
10952.144991883,65.193,S,194852808,11800713,150645,465762,2,24869732352,23849283584,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
10957.145648681,67.191,S,194954952,11806929,150715,465972,2,24869732352,23849283584,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
10962.146125657,47.595,S,195027305,11811332,150781,466197,2,24869732352,23849287680,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
10967.146813118,53.193,R,195108169,11816253,150851,466414,2,24869732352,23849287680,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
10972.147448486,51.593,S,195186603,11821026,150916,466640,2,24869732352,23849291776,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
10977.148488461,55.588,R,195271078,11826137,150989,466854,2,24871829504,23851388928,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
10982.149667908,47.189,S,195342859,11830535,151062,467065,2,24869732352,23849295872,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
10987.150673229,45.591,R,195412170,11834753,151117,467301,2,24872091648,23850823680,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
10992.151471582,49.592,R,195487548,11839331,151181,467512,2,24872091648,23850823680,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
10997.152298062,48.792,R,195561324,11843819,151242,467735,2,24872091648,23849975808,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11002.153621635,43.588,S,195629154,11847898,151304,467957,2,24869732352,23849299968,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11007.154277508,44.994,R,195696109,11852032,151363,468166,2,24869732352,23849299968,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11012.155060676,60.591,R,195788496,11857632,151435,468378,2,24872091648,23849304064,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
11017.155588509,55.594,R,195873001,11862767,151506,468575,2,24869732352,23849304064,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11022.156361149,58.791,S,195962415,11868238,151571,468790,2,24869732352,23849308160,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11027.157024427,47.594,R,196035305,11872619,151641,469012,2,24872091648,23849308160,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11032.157970735,55.589,R,196119852,11877789,151708,469209,2,24869732352,23849312256,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11037.159072463,45.990,R,196189735,11882012,151768,469434,2,24871829504,23851409408,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11042.160771846,64.778,R,196288268,11888038,151836,469651,2,24869732352,23849312256,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11047.161662593,55.590,R,196372672,11893145,151893,469857,2,24872091648,23851339776,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11052.165058090,58.760,S,196461585,11898615,151962,470064,2,24869732352,23849316352,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
11057.165798535,60.791,S,196554001,11904239,152028,470272,2,24869732352,23849316352,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
11062.166590661,55.191,S,196637905,11909345,152093,470496,2,24869732352,23849316352,0,0.00,0.00,241664,212992,32,21,2048000,2015232,256,245,
11067.167308086,49.993,R,196714477,11913975,152167,470718,2,24869732352,23849320448,0,0.00,0.00,241664,184320,32,21,2048000,1986560,256,245,
11072.168048649,55.192,S,196797811,11919076,152239,470940,2,24869732352,23849320448,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11077.168775925,50.793,S,196875027,11923775,152305,471159,2,24869732352,23849324544,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11082.169396904,49.194,R,196950131,11928295,152374,471370,2,24872091648,23850676224,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11087.169927580,47.195,D,197021556,11932692,152439,471591,2,24869769216,23849324544,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11092.170806441,47.592,S,197093908,11937095,152501,471825,2,24869732352,23849328640,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11097.172548599,51.982,D,197172912,11941873,152572,472031,2,24869732352,23849328640,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11102.173105074,56.394,R,197259219,11947102,152635,472252,2,24872091648,23849332736,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
11107.173976312,56.790,R,197347262,11952364,152711,472465,2,24869732352,23849332736,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11112.174715885,54.792,R,197429101,11957419,152784,472680,2,24872091648,23850283008,0,0.00,0.00,241664,212992,32,21,2048000,2015232,256,245,
11117.175617143,57.190,R,197515212,11962704,152855,472909,2,24872091648,23851634688,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11122.184391759,58.298,R,197603988,11968106,152922,473118,2,24869732352,23849340928,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11127.185286487,52.791,R,197685994,11973037,152989,473344,2,24869732352,23849340928,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
11132.185994052,56.392,S,197770581,11978244,153051,473552,2,24869732352,23849345024,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11137.186735999,54.392,S,197852697,11983271,153115,473773,2,24869732352,23849345024,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11142.187327749,56.793,S,197939033,11988525,153181,473994,2,24869732352,23849345024,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11147.188019595,57.992,S,198027195,11993890,153243,474205,2,24869732352,23849349120,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11152.188755392,55.192,R,198110552,11998960,153310,474419,2,24872091648,23849480192,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
11157.189272402,54.394,R,198193467,12003992,153374,474625,2,24872091648,23850434560,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11162.189938255,55.193,R,198278827,12009142,153442,474835,2,24872091648,23850881024,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11167.190726328,57.591,R,198364918,12014426,153515,475048,2,24872091648,23850438656,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11172.191533667,54.391,R,198447933,12019494,153591,475254,2,24869732352,23849357312,0,0.00,0.00,241664,184320,32,21,2048000,1986560,256,245,
11177.192122099,56.793,R,198533662,12024711,153668,475458,2,24869732352,23849361408,0,0.00,0.00,241664,208896,32,20,2048000,2011136,256,244,
11182.192690594,55.194,R,198617832,12029818,153729,475671,2,24872091648,23850442752,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11187.194930226,53.976,S,198702539,12034869,153790,475887,2,24869732352,23849361408,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11192.195409198,56.795,S,198786592,12040103,153855,476095,2,24869732352,23849365504,0,0.00,0.00,241664,172032,32,21,2048000,1978368,256,245,
11197.198090470,55.170,R,198870459,12045177,153918,476301,2,24869732352,23849365504,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11202.198792248,59.992,R,198962268,12050764,153986,476512,2,24869769216,23849369600,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11207.199515296,62.791,R,199057130,12056551,154055,476712,2,24872091648,23849369600,0,0.00,0.00,241664,192512,32,20,2048000,1994752,256,244,
11212.199931885,62.395,R,199151965,12062308,154124,476918,2,24871829504,23851470848,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11217.200405722,60.394,R,199243810,12067927,154185,477135,2,24869732352,23849373696,0,0.00,0.00,241664,192512,32,20,2048000,1994752,256,244,
11222.201076187,61.192,R,199336889,12073557,154248,477348,2,24872091648,23849648128,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11227.201994644,57.989,S,199424995,12078953,154319,477563,2,24869732352,23849377792,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11232.202620935,58.193,R,199513726,12084323,154385,477777,2,24869732352,23849377792,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11237.203135533,62.194,R,199607812,12090054,154455,477982,2,24872194048,23851008000,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11242.203814585,58.792,S,199697381,12095529,154523,478195,2,24869834752,23849390080,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11247.204531977,63.191,R,199793999,12101369,154583,478411,2,24872194048,23849390080,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11252.205136343,63.592,R,199889511,12107221,154652,478611,2,24872194048,23849394176,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11257.206097059,59.589,S,199980711,12112771,154717,478825,2,24869834752,23849394176,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11262.206809440,60.791,S,200073129,12118395,154771,479047,2,24869834752,23849398272,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11267.207670199,57.190,R,200160073,12123686,154815,479247,2,24869834752,23849398272,0,0.00,0.00,241664,172032,32,21,2048000,1978368,256,245,
11272.208648423,53.590,R,200241517,12128621,154883,479452,2,24872194048,23849402368,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11277.209471208,55.991,R,200326629,12133792,154935,479651,2,24869834752,23849402368,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11282.210309168,45.992,R,200398300,12138094,155002,479864,2,24869834752,23849406464,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11287.211045221,50.393,S,200473195,12142741,155073,480085,2,24869834752,23849406464,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11292.211643094,52.794,R,200553290,12147589,155137,480291,2,24872194048,23851163648,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11297.212571484,45.192,R,200622374,12151775,155201,480502,2,24872194048,23850356736,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11302.213424071,54.791,D,200706023,12156880,155263,480721,2,24869871616,23849410560,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11307.213978718,63.993,R,200803267,12162768,155344,480916,2,24869834752,23849414656,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11312.214623558,63.192,S,200899939,12168651,155414,481124,2,24869834752,23849414656,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11317.215279547,57.592,R,200986326,12173952,155484,481337,2,24872194048,23849414656,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11322.216054134,60.791,R,201078765,12179593,155564,481539,2,24869834752,23849414656,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11327.216581107,60.394,R,201170574,12185180,155627,481752,2,24869834752,23849418752,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
11332.217327064,57.191,R,201258626,12190453,155692,481963,2,24872194048,23849418752,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
11337.222284054,55.145,R,201341957,12195550,155756,482177,2,24869834752,23849422848,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11342.223174397,57.590,S,201428976,12200905,155815,482394,2,24869834752,23849422848,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11347.224331484,56.787,R,201515276,12206127,155875,482612,2,24869834752,23849426944,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11352.225185861,59.190,R,201605297,12211635,155945,482818,2,24869834752,23849426944,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11357.225815489,56.793,D,201691026,12216852,156005,483024,2,24869834752,23849431040,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11362.226459256,60.392,S,201784584,12222486,156080,483241,2,24869834752,23849431040,0,0.00,0.00,241664,192512,32,20,2048000,1994752,256,244,
11367.227600832,63.585,S,201880114,12228359,156146,483455,2,24869834752,23849435136,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11372.228126437,64.193,R,201977395,12234279,156216,483663,2,24869834752,23849435136,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11377.228514177,60.595,R,202070383,12239908,156277,483874,2,24869834752,23849439232,0,0.00,0.00,241664,196608,32,21,2048000,2002944,256,245,
11382.229040820,58.794,S,202159188,12245342,156342,484088,2,24869834752,23849439232,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11387.229780085,59.191,R,202249719,12250805,156405,484304,2,24872194048,23849439232,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11392.230543993,59.591,R,202339765,12256331,156469,484522,2,24869834752,23849443328,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11397.231092266,61.993,S,202434575,12262071,156525,484728,2,24869834752,23849443328,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11402.231779534,62.391,R,202528817,12267806,156596,484936,2,24869834752,23849447424,0,0.00,0.00,241664,167936,32,21,2048000,1974272,256,245,
11407.232539787,55.192,R,202612721,12272912,156656,485157,2,24871931904,23850496000,0,0.00,0.00,241664,192512,32,20,2048000,1994752,256,244,
11412.233201741,60.392,S,202706851,12278551,156722,485367,2,24869834752,23849451520,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11417.233870493,60.792,S,202796983,12284155,156793,485570,2,24869834752,23849451520,0,0.00,0.00,241664,167936,32,20,2048000,1974272,256,244,
11422.234609274,61.591,R,202891766,12289832,156865,485776,2,24872194048,23849586688,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11427.235114345,59.194,R,202981499,12295303,156927,485983,2,24872194048,23850942464,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11432.235745944,61.192,R,203073609,12300979,157001,486194,2,24872194048,23849459712,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11437.236536462,58.791,S,203163001,12306429,157065,486414,2,24869834752,23849459712,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11442.237145815,58.793,R,203252949,12311873,157127,486647,2,24869871616,23849463808,0,0.00,0.00,241664,184320,32,21,2048000,1986560,256,245,
11447.237843805,66.791,R,203353878,12318015,157188,486865,2,24869834752,23849463808,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11452.238290519,69.594,R,203459671,12324453,157252,487078,2,24869834752,23849467904,0,0.00,0.00,241664,188416,32,21,2048000,1990656,256,245,
11457.238801795,65.593,R,203559243,12330517,157324,487288,2,24872194048,23851229184,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11462.239339636,67.593,R,203662124,12336773,157389,487502,2,24872194048,23851769856,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11467.240047583,62.791,R,203758772,12342625,157459,487721,2,24869834752,23849476096,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11472.240705835,68.791,R,203862777,12348984,157527,487928,2,24869834752,23849476096,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11477.241258263,66.793,R,203963743,12355158,157590,488134,2,24869834752,23849480192,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11482.241772680,67.593,D,204068207,12361426,157652,488354,2,24869871616,23849480192,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11487.242320830,65.993,R,204166778,12367484,157715,488567,2,24869834752,23849480192,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11492.242875717,62.793,R,204262195,12373291,157792,488774,2,24872296448,23851651072,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11497.243435058,57.994,R,204350397,12378659,157864,488980,2,24872296448,23849492480,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11502.246078159,62.767,S,204447603,12384514,157920,489199,2,24869937152,23849492480,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11507.247287254,72.782,R,204556131,12391197,157979,489417,2,24872296448,23850172416,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11512.247784549,61.594,R,204651893,12396946,158045,489640,2,24869937152,23849496576,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11517.248318521,68.393,D,204754719,12403263,158107,489866,2,24869974016,23849500672,0,0.00,0.00,241664,184320,32,20,2048000,1986560,256,244,
11522.248810875,72.793,R,204864792,12409985,158179,490070,2,24872296448,23851028480,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11527.249422811,69.591,R,204972710,12416414,158248,490292,2,24872296448,23851261952,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11532.250113724,54.792,R,205054384,12421469,158317,490517,2,24872296448,23851667456,0,0.00,0.00,241664,204800,32,21,2048000,2011136,256,245,
11537.250819954,73.190,S,205165158,12428270,158382,490728,2,24869937152,23849508864,0,0.00,0.00,241664,192512,32,20,2048000,1998848,256,244,
11542.251448117,66.792,R,205267231,12434425,158446,490948,2,24872296448,23849512960,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11547.251982493,67.593,S,205369448,12440702,158519,491163,2,24869937152,23849512960,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11552.252610147,72.791,S,205480105,12447436,158595,491360,2,24869937152,23849517056,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11557.253061914,63.594,S,205576777,12453319,158663,491555,2,24869937152,23849517056,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
11562.253910902,58.790,R,205667264,12458744,158737,491768,2,24872296448,23849517056,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11567.254646447,55.592,R,205750336,12463865,158807,491985,2,24872296448,23850598400,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11572.255021939,63.195,R,205849548,12469740,158886,492201,2,24869937152,23849521152,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11577.255496360,64.794,R,205947483,12475740,158960,492407,2,24872296448,23849521152,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11582.256079159,63.993,R,206042508,12481661,159035,492616,2,24869937152,23849525248,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11587.256863440,59.991,S,206133708,12487211,159105,492834,2,24869937152,23849525248,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11592.258224336,57.584,R,206220908,12492503,159180,493031,2,24872296448,23850475520,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11597.258776712,53.594,D,206302733,12497497,159251,493248,2,24869937152,23849529344,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11602.259599879,52.791,S,206383561,12502386,159317,493449,2,24869937152,23849533440,0,0.00,0.00,241664,233472,32,21,2048000,2039808,256,245,
11607.261441010,58.379,R,206472734,12507757,159383,493631,2,24872296448,23851290624,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11612.262193709,59.591,R,206561849,12513260,159452,493808,2,24872296448,23849943040,0,0.00,0.00,241664,229376,32,20,2048000,2035712,256,244,
11617.263109704,58.389,R,206650511,12518661,159516,494014,2,24869937152,23849537536,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11622.263843969,45.993,R,206721518,12522923,159580,494224,2,24872296448,23851565056,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11627.264962514,49.189,R,206795822,12527504,159648,494433,2,24869937152,23849541632,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11632.265643156,51.993,R,206874256,12532277,159712,494646,2,24869937152,23849541632,0,0.00,0.00,241664,172032,32,20,2048000,1978368,256,244,
11637.266270424,45.194,S,206944140,12536500,159785,494851,2,24869937152,23849545728,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11642.267183315,56.390,R,207028944,12541676,159853,495055,2,24872296448,23850491904,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11647.268042777,51.191,R,207107574,12546417,159925,495264,2,24872296448,23851438080,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11652.268876057,64.389,S,207205009,12552405,159991,495481,2,24869937152,23849549824,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11657.269464513,67.592,R,207308868,12558636,160054,495697,2,24869937152,23849553920,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11662.270313861,62.389,R,207403097,12564400,160117,495925,2,24872296448,23851716608,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11667.271127074,63.990,R,207499856,12570318,160186,496118,2,24869937152,23849558016,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11672.272109734,55.189,R,207583797,12575456,160260,496329,2,24869974016,23849558016,0,0.00,0.00,241664,167936,32,20,2048000,1974272,256,244,
11677.272839089,61.991,R,207678037,12581191,160336,496546,2,24869937152,23849562112,0,0.00,0.00,241664,196608,32,21,2048000,1998848,256,245,
11682.273577516,61.991,S,207772277,12586926,160409,496759,2,24869937152,23849562112,0,0.00,0.00,241664,217088,32,20,2048000,2019328,256,244,
11687.274143331,66.592,R,207873778,12593073,160486,496968,2,24869937152,23849566208,0,0.00,0.00,241664,229376,32,21,2048000,2035712,256,245,
11692.275014779,56.590,R,207960099,12598318,160553,497202,2,24872296448,23851094016,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11697.275935173,61.989,R,208054925,12604067,160626,497422,2,24869937152,23849570304,0,0.00,0.00,241664,196608,32,20,2048000,1998848,256,244,
11702.276686256,53.592,R,208135790,12608988,160698,497642,2,24869937152,23849570304,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11707.277593679,43.592,S,208201528,12613048,160764,497871,2,24869937152,23849570304,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11712.281622183,43.965,S,208269550,12617128,160842,498087,2,24869937152,23849574400,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
11717.282464033,44.393,S,208337038,12621235,160908,498297,2,24869937152,23849574400,0,0.00,0.00,241664,176128,32,21,2048000,1982464,256,245,
11722.283468132,43.591,R,208402703,12625231,160967,498514,2,24869937152,23849574400,0,0.00,0.00,241664,200704,32,21,2048000,2002944,256,245,
11727.284959259,42.387,R,208467164,12629166,161031,498731,2,24872296448,23849578496,0,0.00,0.00,241664,188416,32,20,2048000,1990656,256,244,
11732.285878445,52.390,S,208546266,12634027,161115,498924,2,24869937152,23849578496,0,0.00,0.00,241664,200704,32,20,2048000,2007040,256,244,
11737.286724884,62.389,R,208641078,12639767,161189,499129,2,24869937152,23849582592,0,0.00,0.00,241664,233472,32,22,2048000,2039808,256,246,
11742.289784094,57.565,S,208728668,12645127,161256,499342,2,24869937152,23849582592,0,0.00,0.00,241664,159744,32,20,2048000,1966080,256,244,
11747.292535870,58.368,R,208817399,12650499,161326,499558,2,24872296448,23849582592,0,0.00,0.00,241664,200704,32,20,2048000,2007040,256,244,
11752.293445587,59.989,S,208908638,12656079,161392,499765,2,24870039552,23849590784,0,0.00,0.00,241664,176128,32,20,2048000,1986560,256,244,
11757.294022861,62.393,R,209004601,12661839,161471,499980,2,24872398848,23849594880,0,0.00,0.00,241664,192512,32,21,2048000,1994752,256,245,
